variable,x,y
pol_bio15,40.1,0.5180191993713379
pol_bio15,40.1456,0.5180191993713379
pol_bio15,40.1912,0.5180191993713379
pol_bio15,40.2368,0.5180191993713379
pol_bio15,40.2824,0.5180191993713379
pol_bio15,40.328,0.5180191993713379
pol_bio15,40.3736,0.5180191993713379
pol_bio15,40.419200000000004,0.5180191993713379
pol_bio15,40.464800000000004,0.5180191993713379
pol_bio15,40.510400000000004,0.5180191993713379
pol_bio15,40.556000000000004,0.5180191993713379
pol_bio15,40.601600000000005,0.5180191993713379
pol_bio15,40.6472,0.5180191993713379
pol_bio15,40.6928,0.5180191993713379
pol_bio15,40.7384,0.5180191993713379
pol_bio15,40.784,0.5180191993713379
pol_bio15,40.8296,0.5180191993713379
pol_bio15,40.8752,0.5180191993713379
pol_bio15,40.9208,0.5180191993713379
pol_bio15,40.9664,0.5180191993713379
pol_bio15,41.012,0.5180191993713379
pol_bio15,41.0576,0.5180191993713379
pol_bio15,41.1032,0.5180191993713379
pol_bio15,41.1488,0.5180191993713379
pol_bio15,41.1944,0.5180191993713379
pol_bio15,41.24,0.5180191993713379
pol_bio15,41.2856,0.5180191993713379
pol_bio15,41.3312,0.5180191993713379
pol_bio15,41.3768,0.5180191993713379
pol_bio15,41.4224,0.5180191993713379
pol_bio15,41.468,0.5180191993713379
pol_bio15,41.513600000000004,0.5180191993713379
pol_bio15,41.559200000000004,0.5180191993713379
pol_bio15,41.604800000000004,0.5180191993713379
pol_bio15,41.650400000000005,0.5180191993713379
pol_bio15,41.696,0.5180191993713379
pol_bio15,41.7416,0.5180191993713379
pol_bio15,41.7872,0.5180191993713379
pol_bio15,41.8328,0.5180191993713379
pol_bio15,41.8784,0.5180191993713379
pol_bio15,41.924,0.5180191993713379
pol_bio15,41.9696,0.5180191993713379
pol_bio15,42.0152,0.5181992650032043
pol_bio15,42.0608,0.5187394022941589
pol_bio15,42.1064,0.5192795395851135
pol_bio15,42.152,0.5198196172714233
pol_bio15,42.1976,0.5203596949577332
pol_bio15,42.2432,0.5208995938301086
pol_bio15,42.2888,0.5214395523071289
pol_bio15,42.3344,0.5219794511795044
pol_bio15,42.38,0.5225192904472351
pol_bio15,42.4256,0.523059070110321
pol_bio15,42.4712,0.5235987901687622
pol_bio15,42.5168,0.5241385102272034
pol_bio15,42.562400000000004,0.524678111076355
pol_bio15,42.608000000000004,0.5252177119255066
pol_bio15,42.6536,0.5257571339607239
pol_bio15,42.699200000000005,0.5262966156005859
pol_bio15,42.7448,0.5268359780311584
pol_bio15,42.7904,0.527375340461731
pol_bio15,42.836,0.5279145240783691
pol_bio15,42.8816,0.5284537672996521
pol_bio15,42.9272,0.5289928913116455
pol_bio15,42.9728,0.5295319557189941
pol_bio15,43.0184,0.5300709009170532
pol_bio15,43.064,0.5306098461151123
pol_bio15,43.1096,0.5311486721038818
pol_bio15,43.1552,0.5316874384880066
pol_bio15,43.2008,0.5322261452674866
pol_bio15,43.2464,0.532764732837677
pol_bio15,43.292,0.5333033204078674
pol_bio15,43.3376,0.5338417887687683
pol_bio15,43.3832,0.5343801975250244
pol_bio15,43.4288,0.534918487071991
pol_bio15,43.4744,0.5354567170143127
pol_bio15,43.52,0.5359948873519897
pol_bio15,43.5656,0.5365329384803772
pol_bio15,43.611200000000004,0.5370708703994751
pol_bio15,43.656800000000004,0.537608802318573
pol_bio15,43.702400000000004,0.5381466150283813
pol_bio15,43.748000000000005,0.5386843085289001
pol_bio15,43.7936,0.5392218828201294
pol_bio15,43.8392,0.5397594571113586
pol_bio15,43.8848,0.5402969121932983
pol_bio15,43.9304,0.5408342480659485
pol_bio15,43.976,0.5413715243339539
pol_bio15,44.0216,0.5419086217880249
pol_bio15,44.0672,0.542445719242096
pol_bio15,44.1128,0.5429826974868774
pol_bio15,44.1584,0.5435195565223694
pol_bio15,44.204,0.5440562963485718
pol_bio15,44.2496,0.5445929169654846
