variable,x,y
pol_alt,-28.1,0.17784874141216278
pol_alt,-27.497600000000002,0.17784874141216278
pol_alt,-26.895200000000003,0.17784874141216278
pol_alt,-26.2928,0.17784874141216278
pol_alt,-25.6904,0.17784874141216278
pol_alt,-25.088,0.17784874141216278
pol_alt,-24.4856,0.17784874141216278
pol_alt,-23.883200000000002,0.17784874141216278
pol_alt,-23.2808,0.17784874141216278
pol_alt,-22.6784,0.17784874141216278
pol_alt,-22.076,0.17784874141216278
pol_alt,-21.4736,0.17784874141216278
pol_alt,-20.8712,0.17784874141216278
pol_alt,-20.2688,0.17784874141216278
pol_alt,-19.6664,0.17784874141216278
pol_alt,-19.064,0.17784874141216278
pol_alt,-18.4616,0.17784874141216278
pol_alt,-17.8592,0.17784874141216278
pol_alt,-17.2568,0.17784874141216278
pol_alt,-16.6544,0.17784874141216278
pol_alt,-16.052,0.17784874141216278
pol_alt,-15.4496,0.17784874141216278
pol_alt,-14.847199999999999,0.17784874141216278
pol_alt,-14.2448,0.17784874141216278
pol_alt,-13.642399999999999,0.17784874141216278
pol_alt,-13.04,0.17784874141216278
pol_alt,-12.4376,0.17784874141216278
pol_alt,-11.835199999999997,0.17784874141216278
pol_alt,-11.232799999999997,0.17784874141216278
pol_alt,-10.630399999999998,0.17784874141216278
pol_alt,-10.027999999999999,0.17784874141216278
pol_alt,-9.4256,0.17784874141216278
pol_alt,-8.8232,0.17784874141216278
pol_alt,-8.220799999999997,0.17784874141216278
pol_alt,-7.618399999999998,0.17784874141216278
pol_alt,-7.015999999999998,0.17784874141216278
pol_alt,-6.413599999999999,0.17784874141216278
pol_alt,-5.8111999999999995,0.17784874141216278
pol_alt,-5.2087999999999965,0.17784874141216278
pol_alt,-4.606400000000001,0.17784874141216278
pol_alt,-4.003999999999998,0.17784874141216278
pol_alt,-3.401599999999995,0.17784874141216278
pol_alt,-2.799199999999999,0.1785372942686081
pol_alt,-2.196799999999996,0.18061549961566925
pol_alt,-1.5943999999999967,0.18271251022815704
pol_alt,-0.9919999999999973,0.18482837080955505
pol_alt,-0.38959999999999795,0.18696312606334686
pol_alt,0.21280000000000143,0.18911682069301605
pol_alt,0.8152000000000044,0.1912894994020462
pol_alt,1.4176000000000037,0.19348116219043732
pol_alt,2.020000000000003,0.19569186866283417
pol_alt,2.6224000000000025,0.19792164862155914
pol_alt,3.224800000000002,0.20017050206661224
pol_alt,3.8272000000000013,0.20243844389915466
pol_alt,4.429600000000008,0.20472551882266998
pol_alt,5.032000000000004,0.2070317268371582
pol_alt,5.6344000000000065,0.20935706794261932
pol_alt,6.236800000000002,0.21170157194137573
pol_alt,6.839200000000005,0.21406520903110504
pol_alt,7.441600000000001,0.21644797921180725
pol_alt,8.044000000000004,0.21884989738464355
pol_alt,8.646400000000007,0.22127094864845276
pol_alt,9.248800000000003,0.22371110320091248
pol_alt,9.851200000000006,0.2261703610420227
pol_alt,10.453600000000002,0.22864867746829987
pol_alt,11.056000000000004,0.23114605247974396
pol_alt,11.658400000000007,0.2336624264717102
pol_alt,12.260800000000003,0.2361977994441986
pol_alt,12.863200000000006,0.2387520968914032
pol_alt,13.465600000000002,0.2413252890110016
pol_alt,14.068000000000005,0.2439173310995102
pol_alt,14.670400000000008,0.24652817845344543
pol_alt,15.272800000000004,0.24915775656700134
pol_alt,15.8752,0.25180599093437195
pol_alt,16.477600000000002,0.25447285175323486
pol_alt,17.080000000000005,0.2571582496166229
pol_alt,17.68240000000001,0.25986209511756897
pol_alt,18.28480000000001,0.2625843286514282
pol_alt,18.8872,0.2653248608112335
pol_alt,19.489600000000003,0.2680836021900177
pol_alt,20.092000000000006,0.2708604335784912
pol_alt,20.69440000000001,0.2736552953720093
pol_alt,21.29680000000001,0.27646803855895996
pol_alt,21.8992,0.2792986035346985
pol_alt,22.501600000000003,0.2821468114852905
pol_alt,23.104000000000006,0.2850126028060913
pol_alt,23.70640000000001,0.2878958284854889
pol_alt,24.308800000000012,0.29079633951187134
pol_alt,24.911200000000008,0.2937140464782715
pol_alt,25.513600000000004,0.296648770570755
pol_alt,26.116000000000007,0.29960036277770996
pol_alt,26.71840000000001,0.3025687038898468
pol_alt,27.320800000000006,0.3055536448955536
pol_alt,27.92320000000001,0.3085549771785736
pol_alt,28.525600000000004,0.3115725815296173
pol_alt,29.128000000000007,0.314606249332428
pol_alt,29.73040000000001,0.3176558315753937
pol_alt,30.332800000000006,0.3207211494445801
pol_alt,30.93520000000001,0.32380199432373047
pol_alt,31.537600000000005,0.3268982172012329
pol_alt,32.14000000000001,0.3300095796585083
pol_alt,32.74240000000001,0.3331359028816223
pol_alt,33.344800000000006,0.33627697825431824
pol_alt,33.94720000000001,0.33943259716033936
pol_alt,34.549600000000005,0.34260255098342896
pol_alt,35.15200000000001,0.34578660130500793
pol_alt,35.754400000000004,0.3489845395088196
pol_alt,36.356800000000014,0.3521961271762848
pol_alt,36.95920000000002,0.35542112588882446
pol_alt,37.561600000000006,0.3586593270301819
pol_alt,38.16400000000001,0.36191046237945557
pol_alt,38.76640000000001,0.365174263715744
pol_alt,39.368800000000014,0.3684505224227905
pol_alt,39.9712,0.3717389404773712
pol_alt,40.573600000000006,0.37503930926322937
pol_alt,41.17600000000001,0.3783513307571411
pol_alt,41.77840000000001,0.38167473673820496
pol_alt,42.380800000000015,0.385009229183197
pol_alt,42.983200000000004,0.3883545696735382
pol_alt,43.58560000000001,0.391710489988327
pol_alt,44.18800000000001,0.3950766324996948
pol_alt,44.79040000000001,0.3984527885913849
pol_alt,45.392800000000015,0.40183863043785095
pol_alt,45.995200000000004,0.40523386001586914
pol_alt,46.59760000000001,0.4086381494998932
pol_alt,47.20000000000001,0.412051260471344
pol_alt,47.80240000000001,0.4154728353023529
pol_alt,48.404800000000016,0.41890257596969604
pol_alt,49.007200000000005,0.42234015464782715
pol_alt,49.60960000000001,0.4257853031158447
pol_alt,50.21200000000001,0.4292376935482025
pol_alt,50.81440000000001,0.4326969385147095
pol_alt,51.416800000000016,0.4361627697944641
pol_alt,52.019200000000005,0.43963485956192017
pol_alt,52.62160000000001,0.443112850189209
pol_alt,53.22400000000001,0.4465964138507843
pol_alt,53.826400000000014,0.45008528232574463
pol_alt,54.42880000000002,0.45357900857925415
pol_alt,55.031200000000005,0.45707735419273376
pol_alt,55.63360000000001,0.46057993173599243
pol_alt,56.23600000000001,0.4640863835811615
pol_alt,56.838400000000014,0.4675964415073395
pol_alt,57.44080000000002,0.47110965847969055
pol_alt,58.043200000000006,0.47462576627731323
pol_alt,58.64560000000001,0.4781443774700165
pol_alt,59.24800000000001,0.48166516423225403
pol_alt,59.8504,0.4851877689361572
pol_alt,60.45280000000002,0.4887118339538574
pol_alt,61.055200000000006,0.49223703145980835
