variable,x,y
pol_alt,-28.1,0.47592613101005554
pol_alt,-27.497600000000002,0.47592613101005554
pol_alt,-26.895200000000003,0.47592613101005554
pol_alt,-26.2928,0.47592613101005554
pol_alt,-25.6904,0.47592613101005554
pol_alt,-25.088,0.47592613101005554
pol_alt,-24.4856,0.47592613101005554
pol_alt,-23.883200000000002,0.47592613101005554
pol_alt,-23.2808,0.47592613101005554
pol_alt,-22.6784,0.47592613101005554
pol_alt,-22.076,0.47592613101005554
pol_alt,-21.4736,0.47592613101005554
pol_alt,-20.8712,0.47592613101005554
pol_alt,-20.2688,0.47592613101005554
pol_alt,-19.6664,0.47592613101005554
pol_alt,-19.064,0.47592613101005554
pol_alt,-18.4616,0.47592613101005554
pol_alt,-17.8592,0.47592613101005554
pol_alt,-17.2568,0.47592613101005554
pol_alt,-16.6544,0.47592613101005554
pol_alt,-16.052,0.47592613101005554
pol_alt,-15.4496,0.47592613101005554
pol_alt,-14.847199999999999,0.47592613101005554
pol_alt,-14.2448,0.47592613101005554
pol_alt,-13.642399999999999,0.47592613101005554
pol_alt,-13.04,0.47592613101005554
pol_alt,-12.4376,0.47592613101005554
pol_alt,-11.835199999999997,0.47592613101005554
pol_alt,-11.232799999999997,0.47592613101005554
pol_alt,-10.630399999999998,0.47592613101005554
pol_alt,-10.027999999999999,0.47592613101005554
pol_alt,-9.4256,0.47592613101005554
pol_alt,-8.8232,0.47592613101005554
pol_alt,-8.220799999999997,0.47592613101005554
pol_alt,-7.618399999999998,0.47592613101005554
pol_alt,-7.015999999999998,0.47592613101005554
pol_alt,-6.413599999999999,0.47592613101005554
pol_alt,-5.8111999999999995,0.47592613101005554
pol_alt,-5.2087999999999965,0.47592613101005554
pol_alt,-4.606400000000001,0.47592613101005554
pol_alt,-4.003999999999998,0.47592613101005554
pol_alt,-3.401599999999995,0.47592613101005554
pol_alt,-2.799199999999999,0.4762747287750244
pol_alt,-2.196799999999996,0.47732070088386536
pol_alt,-1.5943999999999967,0.478366881608963
pol_alt,-0.9919999999999973,0.4794132113456726
pol_alt,-0.38959999999999795,0.4804597496986389
pol_alt,0.21280000000000143,0.48150646686553955
pol_alt,0.8152000000000044,0.4825533330440521
pol_alt,1.4176000000000037,0.48360034823417664
pol_alt,2.020000000000003,0.4846475124359131
pol_alt,2.6224000000000025,0.4856947958469391
pol_alt,3.224800000000002,0.486742228269577
pol_alt,3.8272000000000013,0.4877897799015045
pol_alt,4.429600000000008,0.48883742094039917
pol_alt,5.032000000000004,0.489885151386261
pol_alt,5.6344000000000065,0.49093300104141235
pol_alt,6.236800000000002,0.4919809103012085
pol_alt,6.839200000000005,0.4930288791656494
pol_alt,7.441600000000001,0.4940769374370575
pol_alt,8.044000000000004,0.49512502551078796
pol_alt,8.646400000000007,0.4961731731891632
pol_alt,9.248800000000003,0.49722135066986084
pol_alt,9.851200000000006,0.49826955795288086
pol_alt,10.453600000000002,0.4993177652359009
pol_alt,11.056000000000004,0.5003659725189209
pol_alt,11.658400000000007,0.5014141798019409
pol_alt,12.260800000000003,0.5024623870849609
pol_alt,12.863200000000006,0.503510594367981
pol_alt,13.465600000000002,0.5045587420463562
pol_alt,14.068000000000005,0.5056068301200867
pol_alt,14.670400000000008,0.5066549181938171
pol_alt,15.272800000000004,0.5077029466629028
pol_alt,15.8752,0.508750855922699
pol_alt,16.477600000000002,0.5097987055778503
pol_alt,17.080000000000005,0.5108464956283569
pol_alt,17.68240000000001,0.511894166469574
pol_alt,18.28480000000001,0.5129417181015015
pol_alt,18.8872,0.5139892101287842
pol_alt,19.489600000000003,0.5150365233421326
pol_alt,20.092000000000006,0.5160837173461914
pol_alt,20.69440000000001,0.5171307921409607
pol_alt,21.29680000000001,0.5181776881217957
pol_alt,21.8992,0.5192244648933411
pol_alt,22.501600000000003,0.5202710628509521
