variable,x,y
pol_bio6,201.4,0.00241600489243865
pol_bio6,201.4384,0.00241600489243865
pol_bio6,201.4768,0.00241600489243865
pol_bio6,201.5152,0.00241600489243865
pol_bio6,201.55360000000002,0.00241600489243865
pol_bio6,201.592,0.00241600489243865
pol_bio6,201.6304,0.00241600489243865
pol_bio6,201.6688,0.00241600489243865
pol_bio6,201.7072,0.00241600489243865
pol_bio6,201.7456,0.00241600489243865
pol_bio6,201.784,0.00241600489243865
pol_bio6,201.82240000000002,0.00241600489243865
pol_bio6,201.8608,0.00241600489243865
pol_bio6,201.8992,0.00241600489243865
pol_bio6,201.9376,0.00241600489243865
pol_bio6,201.976,0.00241600489243865
pol_bio6,202.0144,0.00241600489243865
pol_bio6,202.05280000000002,0.00241600489243865
pol_bio6,202.09120000000001,0.00241600489243865
pol_bio6,202.1296,0.00241600489243865
pol_bio6,202.168,0.00241600489243865
pol_bio6,202.2064,0.00241600489243865
pol_bio6,202.2448,0.00241600489243865
pol_bio6,202.2832,0.00241600489243865
pol_bio6,202.32160000000002,0.00241600489243865
pol_bio6,202.36,0.00241600489243865
pol_bio6,202.3984,0.00241600489243865
pol_bio6,202.4368,0.00241600489243865
pol_bio6,202.4752,0.00241600489243865
pol_bio6,202.5136,0.00241600489243865
pol_bio6,202.552,0.00241600489243865
pol_bio6,202.59040000000002,0.00241600489243865
pol_bio6,202.6288,0.00241600489243865
pol_bio6,202.6672,0.00241600489243865
pol_bio6,202.7056,0.00241600489243865
pol_bio6,202.744,0.00241600489243865
pol_bio6,202.7824,0.00241600489243865
pol_bio6,202.8208,0.00241600489243865
pol_bio6,202.85920000000002,0.00241600489243865
pol_bio6,202.8976,0.00241600489243865
pol_bio6,202.936,0.00241600489243865
pol_bio6,202.9744,0.00241600489243865
pol_bio6,203.0128,0.00241600489243865
pol_bio6,203.0512,0.00241600489243865
pol_bio6,203.08960000000002,0.00241600489243865
pol_bio6,203.12800000000001,0.00241600489243865
pol_bio6,203.1664,0.00241600489243865
pol_bio6,203.2048,0.00241600489243865
pol_bio6,203.2432,0.00241600489243865
pol_bio6,203.2816,0.00241600489243865
