variable,x,y
pol_alt,-28.1,2.5849638041108847E-4
pol_alt,-27.497600000000002,2.5849638041108847E-4
pol_alt,-26.895200000000003,2.5849638041108847E-4
pol_alt,-26.2928,2.5849638041108847E-4
pol_alt,-25.6904,2.5849638041108847E-4
pol_alt,-25.088,2.5849638041108847E-4
pol_alt,-24.4856,2.5849638041108847E-4
pol_alt,-23.883200000000002,2.5849638041108847E-4
pol_alt,-23.2808,2.5849638041108847E-4
pol_alt,-22.6784,2.5849638041108847E-4
pol_alt,-22.076,2.5849638041108847E-4
pol_alt,-21.4736,2.5849638041108847E-4
pol_alt,-20.8712,2.5849638041108847E-4
pol_alt,-20.2688,2.5849638041108847E-4
pol_alt,-19.6664,2.5849638041108847E-4
pol_alt,-19.064,2.5849638041108847E-4
pol_alt,-18.4616,2.5849638041108847E-4
pol_alt,-17.8592,2.5849638041108847E-4
pol_alt,-17.2568,2.5849638041108847E-4
pol_alt,-16.6544,2.5849638041108847E-4
pol_alt,-16.052,2.5849638041108847E-4
pol_alt,-15.4496,2.5849638041108847E-4
pol_alt,-14.847199999999999,2.5849638041108847E-4
pol_alt,-14.2448,2.5849638041108847E-4
pol_alt,-13.642399999999999,2.5849638041108847E-4
pol_alt,-13.04,2.5849638041108847E-4
pol_alt,-12.4376,2.5849638041108847E-4
pol_alt,-11.835199999999997,2.5849638041108847E-4
pol_alt,-11.232799999999997,2.5849638041108847E-4
pol_alt,-10.630399999999998,2.5849638041108847E-4
pol_alt,-10.027999999999999,2.5849638041108847E-4
pol_alt,-9.4256,2.5849638041108847E-4
pol_alt,-8.8232,2.5849638041108847E-4
pol_alt,-8.220799999999997,2.5849638041108847E-4
pol_alt,-7.618399999999998,2.5849638041108847E-4
pol_alt,-7.015999999999998,2.5849638041108847E-4
pol_alt,-6.413599999999999,2.5849638041108847E-4
pol_alt,-5.8111999999999995,2.5849638041108847E-4
pol_alt,-5.2087999999999965,2.5849638041108847E-4
pol_alt,-4.606400000000001,2.5849638041108847E-4
pol_alt,-4.003999999999998,2.5849638041108847E-4
pol_alt,-3.401599999999995,2.5849638041108847E-4
pol_alt,-2.799199999999999,2.597146958578378E-4
pol_alt,-2.196799999999996,2.6340418844483793E-4
pol_alt,-1.5943999999999967,2.671460679266602E-4
pol_alt,-0.9919999999999973,2.7094114921055734E-4
pol_alt,-0.38959999999999795,2.747901307884604E-4
pol_alt,0.21280000000000143,2.7869376935996115E-4
pol_alt,0.8152000000000044,2.8265287983231246E-4
pol_alt,1.4176000000000037,2.8666824800893664E-4
pol_alt,2.020000000000003,2.9074063058942556E-4
pol_alt,2.6224000000000025,2.9487087158486247E-4
pol_alt,3.224800000000002,2.9905978590250015E-4
pol_alt,3.8272000000000013,3.0330821755342185E-4
pol_alt,4.429600000000008,3.076170105487108E-4
pol_alt,5.032000000000004,3.1198697979561985E-4
pol_alt,5.6344000000000065,3.1641905661672354E-4
pol_alt,6.236800000000002,3.2091408502310514E-4
pol_alt,6.839200000000005,3.254729963373393E-4
pol_alt,7.441600000000001,3.300966345705092E-4
pol_alt,8.044000000000004,3.3478596014901996E-4
pol_alt,8.646400000000007,3.3954193349927664E-4
pol_alt,9.248800000000003,3.4436542773619294E-4
pol_alt,9.851200000000006,3.4925746149383485E-4
pol_alt,10.453600000000002,3.5421899519860744E-4
pol_alt,11.056000000000004,3.5925101838074625E-4
pol_alt,11.658400000000007,3.643545205704868E-4
pol_alt,12.260800000000003,3.6953052040189505E-4
pol_alt,12.863200000000006,3.747800656128675E-4
