variable,x,y
pol_bio9,246.5,0.001807069405913353
pol_bio9,246.56,0.001807069405913353
pol_bio9,246.62,0.001807069405913353
pol_bio9,246.68,0.001807069405913353
pol_bio9,246.74,0.001807069405913353
pol_bio9,246.8,0.001807069405913353
pol_bio9,246.86,0.001807069405913353
pol_bio9,246.92,0.001807069405913353
pol_bio9,246.98,0.001807069405913353
pol_bio9,247.04,0.001807069405913353
pol_bio9,247.1,0.001807069405913353
pol_bio9,247.16,0.001807069405913353
pol_bio9,247.22,0.001807069405913353
pol_bio9,247.28,0.001807069405913353
pol_bio9,247.34,0.001807069405913353
pol_bio9,247.4,0.001807069405913353
pol_bio9,247.46,0.001807069405913353
pol_bio9,247.52,0.001807069405913353
pol_bio9,247.58,0.001807069405913353
pol_bio9,247.64,0.001807069405913353
pol_bio9,247.7,0.001807069405913353
pol_bio9,247.76,0.001807069405913353
pol_bio9,247.82,0.001807069405913353
pol_bio9,247.88,0.001807069405913353
pol_bio9,247.94,0.001807069405913353
pol_bio9,248.0,0.001807069405913353
pol_bio9,248.06,0.001807069405913353
pol_bio9,248.12,0.001807069405913353
pol_bio9,248.18,0.001807069405913353
pol_bio9,248.24,0.001807069405913353
pol_bio9,248.3,0.001807069405913353
pol_bio9,248.36,0.001807069405913353
pol_bio9,248.42,0.001807069405913353
pol_bio9,248.48,0.001807069405913353
pol_bio9,248.54,0.001807069405913353
pol_bio9,248.6,0.001807069405913353
pol_bio9,248.66,0.001807069405913353
pol_bio9,248.72,0.001807069405913353
pol_bio9,248.78,0.001807069405913353
pol_bio9,248.84,0.001807069405913353
pol_bio9,248.9,0.001807069405913353
pol_bio9,248.96,0.001807069405913353
pol_bio9,249.02,0.001807916327379644
pol_bio9,249.08,0.0018104584887623787
pol_bio9,249.14,0.0018130041426047683
pol_bio9,249.2,0.0018155535217374563
pol_bio9,249.26,0.0018181063933297992
pol_bio9,249.32,0.0018206635722890496
pol_bio9,249.38,0.0018232236616313457
pol_bio9,249.44,0.0018257873598486185
pol_bio9,249.5,0.001828354666940868
pol_bio9,249.56,0.001830925582908094
pol_bio9,249.62,0.0018335001077502966
pol_bio9,249.68,0.0018360782414674759
pol_bio9,249.74,0.0018386606825515628
pol_bio9,249.8,0.0018412461504340172
pol_bio9,249.86,0.0018438352271914482
pol_bio9,249.92,0.0018464279128238559
pol_bio9,249.98,0.0018490242073312402
pol_bio9,250.04,0.0018516241107136011
pol_bio9,250.1,0.0018542284378781915
pol_bio9,250.16,0.0018568357918411493
pol_bio9,250.22,0.0018594467546790838
pol_bio9,250.28,0.001862061326391995
pol_bio9,250.34,0.0018646796233952045
pol_bio9,250.4,0.0018673016456887126
pol_bio9,250.46,0.0018699279753491282
pol_bio9,250.52,0.0018725573318079114
pol_bio9,250.58,0.001875190413556993
pol_bio9,250.64,0.001877827220596373
pol_bio9,250.7,0.0018804676365107298
pol_bio9,250.76,0.0018831118941307068
pol_bio9,250.82,0.0018857604591175914
pol_bio9,250.88,0.0018884120509028435
pol_bio9,250.94,0.0018910674843937159
pol_bio9,251.0,0.0018937265267595649
pol_bio9,251.06,0.0018963894108310342
pol_bio9,251.12,0.001899056020192802
pol_bio9,251.18,0.0019017263548448682
pol_bio9,251.24,0.0019044011132791638
pol_bio9,251.3,0.001907078898511827
pol_bio9,251.36,0.0019097605254501104
pol_bio9,251.42,0.0019124458776786923
pol_bio9,251.48,0.0019151350716128945
pol_bio9,251.54,0.0019178279908373952
pol_bio9,251.6,0.001920525450259447
pol_bio9,251.66,0.0019232259364798665
pol_bio9,251.72,0.0019259302644059062
pol_bio9,251.78,0.0019286384340375662
pol_bio9,251.84,0.0019313503289595246
pol_bio9,251.9,0.0019340660655871034
pol_bio9,251.96,0.0019367863424122334
pol_bio9,252.02,0.0019395096460357308
pol_bio9,252.08,0.0019422369077801704
pol_bio9,252.14,0.0019449678948149085
pol_bio9,252.2,0.0019477028399705887
pol_bio9,252.26,0.0019504415104165673
pol_bio9,252.32,0.001953184837475419
pol_bio9,252.38,0.00195593130774796
pol_bio9,252.44,0.0019586815033107996
pol_bio9,252.5,0.0019614356569945812
pol_bio9,252.56,0.001964193768799305
pol_bio9,252.62,0.001966955838724971
pol_bio9,252.68,0.001969721633940935
pol_bio9,252.74,0.001972491852939129
pol_bio9,252.8,0.0019752655643969774
pol_bio9,252.86,0.0019780430011451244
pol_bio9,252.92,0.0019808243960142136
pol_bio9,252.98,0.001983609749004245
pol_bio9,253.04,0.001986399060115218
pol_bio9,253.1,0.001989192795008421
pol_bio9,253.16,0.001991989789530635
pol_bio9,253.22,0.0019947909750044346
pol_bio9,253.28,0.0019975958857685328
pol_bio9,253.34,0.002000404754653573
pol_bio9,253.4,0.0020032175816595554
pol_bio9,253.46,0.002006035065278411
pol_bio9,253.52,0.0020088558085262775
pol_bio9,253.58,0.0020116805098950863
pol_bio9,253.64,0.002014509169384837
pol_bio9,253.7,0.0020173420198261738
pol_bio9,253.76,0.002020178595557809
pol_bio9,253.82,0.0020230200607329607
pol_bio9,253.88,0.00202586455270648
pol_bio9,253.94,0.002028713235631585
pol_bio9,254.0,0.0020315658766776323
pol_bio9,254.06,0.0020344224758446217
pol_bio9,254.12,0.0020372832659631968
pol_bio9,254.18,0.002040148014202714
pol_bio9,254.24,0.0020430174190551043
pol_bio9,254.3,0.0020458900835365057
pol_bio9,254.36,0.002048766938969493
pol_bio9,254.42,0.0020516477525234222
pol_bio9,254.48,0.0020545327570289373
pol_bio9,254.54,0.002057421486824751
pol_bio9,254.6,0.002060315338894725
pol_bio9,254.66,0.00206321245059371
pol_bio9,254.72,0.002066113520413637
pol_bio9,254.78,0.00206901878118515
pol_bio9,254.84,0.002071928232908249
pol_bio9,254.9,0.0020748416427522898
pol_bio9,254.96,0.0020777597092092037
pol_bio9,255.02,0.002080681500956416
pol_bio9,255.08,0.0020836072508245707
pol_bio9,255.14,0.0020865369588136673
pol_bio9,255.2,0.0020894708577543497
pol_bio9,255.26,0.002092408947646618
pol_bio9,255.32,0.002095351926982403
pol_bio9,255.38,0.0020982983987778425
pol_bio9,255.44,0.0021012488286942244
pol_bio9,255.5,0.002104203449562192
pol_bio9,255.56,0.0021071622613817453
pol_bio9,255.62,0.0021101252641528845
pol_bio9,255.68,0.0021130922250449657
pol_bio9,255.74,0.0021160643082112074
pol_bio9,255.8,0.002119039883837104
pol_bio9,255.86,0.0021220194175839424
pol_bio9,255.92,0.0021250033751130104
pol_bio9,255.98,0.0021279912907630205
pol_bio9,256.04,0.002130984328687191
