variable,x,y
pol_bio7,109.4,0.001111639547161758
pol_bio7,109.4144,0.001111639547161758
pol_bio7,109.42880000000001,0.001111639547161758
pol_bio7,109.4432,0.001111639547161758
pol_bio7,109.4576,0.001111639547161758
pol_bio7,109.47200000000001,0.001111639547161758
pol_bio7,109.4864,0.001111639547161758
pol_bio7,109.50080000000001,0.001111639547161758
pol_bio7,109.51520000000001,0.001111639547161758
pol_bio7,109.5296,0.001111639547161758
pol_bio7,109.54400000000001,0.001111639547161758
pol_bio7,109.5584,0.001111639547161758
pol_bio7,109.5728,0.001111639547161758
pol_bio7,109.58720000000001,0.001111639547161758
pol_bio7,109.6016,0.001111639547161758
pol_bio7,109.616,0.001111639547161758
pol_bio7,109.63040000000001,0.001111639547161758
pol_bio7,109.6448,0.001111639547161758
pol_bio7,109.6592,0.001111639547161758
pol_bio7,109.67360000000001,0.001111639547161758
pol_bio7,109.688,0.001111639547161758
pol_bio7,109.70240000000001,0.001111639547161758
pol_bio7,109.7168,0.001111639547161758
pol_bio7,109.7312,0.001111639547161758
pol_bio7,109.74560000000001,0.001111639547161758
pol_bio7,109.76,0.001111639547161758
pol_bio7,109.7744,0.001111639547161758
pol_bio7,109.78880000000001,0.001111639547161758
pol_bio7,109.8032,0.001111639547161758
pol_bio7,109.8176,0.001111639547161758
pol_bio7,109.83200000000001,0.001111639547161758
pol_bio7,109.8464,0.001111639547161758
pol_bio7,109.86080000000001,0.001111639547161758
pol_bio7,109.8752,0.001111639547161758
pol_bio7,109.8896,0.001111639547161758
pol_bio7,109.90400000000001,0.001111639547161758
pol_bio7,109.9184,0.001111639547161758
pol_bio7,109.9328,0.001111639547161758
pol_bio7,109.94720000000001,0.001111639547161758
pol_bio7,109.9616,0.001111639547161758
pol_bio7,109.976,0.001111639547161758
pol_bio7,109.99040000000001,0.001111639547161758
pol_bio7,110.0048,0.001111639547161758
pol_bio7,110.0192,0.001111639547161758
pol_bio7,110.0336,0.001111639547161758
pol_bio7,110.048,0.001111639547161758
pol_bio7,110.06240000000001,0.001111639547161758
pol_bio7,110.0768,0.001111639547161758
pol_bio7,110.0912,0.001111639547161758
pol_bio7,110.10560000000001,0.001111639547161758
pol_bio7,110.12,0.001111639547161758
pol_bio7,110.1344,0.001111639547161758
pol_bio7,110.14880000000001,0.001111639547161758
pol_bio7,110.1632,0.001111639547161758
pol_bio7,110.1776,0.001111639547161758
pol_bio7,110.19200000000001,0.001111639547161758
pol_bio7,110.2064,0.001111639547161758
pol_bio7,110.22080000000001,0.001111639547161758
pol_bio7,110.2352,0.001111639547161758
